url,platform,performance_score,first_contentful_paint,speed_index,largest_contentful_paint,interactive,total_blocking_time,cumulative_layout_shift
https://hometowndev.com/michigan/sell-my-house-grand-rapids/,Non-Carrot,28.0,3389.125,5182.724,9001.362,14958.087,1253.5,0.254
https://www.homevestors.com/tucson/,Non-Carrot,52.0,2138.652,2724.679,5314.023,9263.849,1480.601,0.0
https://www.tucsonhomesandlots.com/sell-tucson-home-fast/,Non-Carrot,24.0,5776.058,8555.255,7201.073,23428.958,4260.748,0.137
https://tulsa.webuyhouses.com/,Non-Carrot,80.0,2102.034,2940.327,3301.172,7480.195,274.5,0.128
https://www.sellmyhousefast.com/we-buy-houses-grand-rapids-michigan/,Non-Carrot,49.0,2588.305,6428.018,3826.05,13398.923,4304.0,0.019
https://asapcashhomebuyers.com/michigan/wyoming/,Non-Carrot,44.0,2555.224,5921.255,4801.055,30280.441,8803.492,0.022
https://www.sellmyhousefast.com/we-buy-houses-wyoming-michigan/,Non-Carrot,51.0,2559.303,5689.368,3601.037,13013.96,4098.704,0.067
https://www.homelight.com/blog/we-buy-houses-tulsa/,Non-Carrot,85.0,3161.004,3161.004,3386.004,3161.004,0.0,0.056
https://greencountryhomebuyers.com/,Non-Carrot,67.0,2559.829,2823.941,3012.528,9217.115,850.499,0.118
https://520homebuyers.com/,Non-Carrot,37.0,4242.033,10179.332,5551.045,14753.159,1357.492,0.0
https://www.webuyuglyhouses.com/tucson/,Non-Carrot,52.0,2254.002,3793.365,4504.005,13356.844,2119.0,0.0
https://www.houzeo.com/blog/best-companies-that-buy-houses-for-cash-in-fresno-ca/,Non-Carrot,92.0,2707.704,2707.704,2707.704,2737.021,1.651,0.019
https://atlashomestulsa.com/blog/selling-my-house-fast-in-tulsa/,Non-Carrot,65.0,3008.427,6689.865,3308.437,9448.481,632.5,0.0
https://www.zee-holdings.com/bridgeport/,Non-Carrot,0.0,,,,,,
https://www.sellmyhousefast.com/we-buy-houses-tucson-arizona/,Non-Carrot,41.0,2559.302,5014.484,3601.031,14231.238,3986.703,0.238
https://www.houzeo.com/blog/how-to-sell-my-house-fast-fresno-ca/,Non-Carrot,71.0,1683.704,2032.268,2763.704,1683.704,0.0,0.787
https://www.houzeo.com/blog/how-to-sell-my-house-fast-bridgeport-ct/,Non-Carrot,69.0,993.008,1443.24,2740.005,1446.658,167.5,1.329
https://www.sellmyhousefast.com/we-buy-houses-tulsa-oklahoma/,Non-Carrot,45.0,2559.3,4343.908,3676.027,13592.052,3979.374,0.2
https://homevisorscollective.com/sell-my-house-fast-in-bridgeport/,Non-Carrot,73.0,3306.964,3306.964,4201.129,4705.676,302.002,0.021
https://www.homevestors.com/fresno/,Non-Carrot,51.0,1651.01,2576.745,8381.189,9061.208,1122.11,0.0
https://www.webuyuglyhouses.com/fresno/,Non-Carrot,53.0,2251.008,4704.09,4651.017,12827.799,1345.0,0.0
https://www.facebook.com/sellmyhouserochester/,Non-Carrot,46.0,3193.705,12190.863,9254.196,10211.916,528.0,0.0
https://sellyourhousetulsa.com/,Non-Carrot,28.0,5261.502,8628.538,8186.512,43084.896,10849.152,0.04
https://neighborjoe.com/sell-your-house-fast-in-danbury-connecticut/,Non-Carrot,63.0,2891.118,4435.55,9751.368,5479.926,237.0,0.0
https://www.sellmyhousefast.com/we-buy-houses-fresno-california/,Non-Carrot,50.0,2588.3,4517.532,3601.026,13774.632,4179.0,0.116
https://www.sellmyhousefast.com/we-buy-houses-honolulu-hawaii/,Non-Carrot,53.0,2588.802,5044.471,3601.031,12195.863,3725.5,0.067
https://www.sellmyhouse7.com/we-buy-houses-ct/bridgeport,Non-Carrot,54.0,3239.681,3556.423,4472.518,7864.532,431.304,0.253
https://sellfastconnecticut.com/danbury/,Non-Carrot,0.0,,,,,,
https://www.sellmyhousefast.com/we-buy-houses-danbury-connecticut/,Non-Carrot,45.0,2559.304,5174.239,3601.037,14034.286,2734.674,0.189
https://www.freedomhousebuyer.com/sell-your-house-cash-in-danbury-ct/,Non-Carrot,24.0,3902.091,9551.744,7201.243,33458.58,3628.0,0.146
https://www.homelight.com/norwalk-ct/sell-house-fast,Non-Carrot,15.0,3935.714,4998.256,6821.045,9238.051,1599.75,0.808
https://homevisorscollective.com/sell-my-house-fast-in-norwalk/,Non-Carrot,66.0,3006.706,3805.026,4726.061,4360.953,415.0,0.021
https://www.sellmyhouse7.com/we-buy-houses-ct/danbury,Non-Carrot,52.0,2604.486,2675.304,4494.009,7649.014,759.5,0.208
https://homevisorscollective.com/sell-my-house-fast-in-stamford/,Non-Carrot,75.0,3601.041,3768.713,4651.053,4227.945,65.999,0.021
https://www.sellmyhouse7.com/we-buy-houses-ct/norwalk,Non-Carrot,61.0,3333.004,3333.004,5396.006,7559.058,157.5,0.208
https://www.housebuyernetwork.com/house-buyers-norwalk-connecticut/,Non-Carrot,34.0,3701.508,5786.027,8226.524,13453.197,3302.5,0.0
https://osbornehomes.com/we-buy-houses/california/fresno-county/,Non-Carrot,27.0,5252.101,11727.258,10052.198,64579.583,3346.5,0.031
https://neighborjoe.com/sell-your-house-fast-in-stratford-connecticut/,Non-Carrot,60.0,2560.311,4379.836,10201.267,5821.406,371.2,0.0
https://www.housebuyernetwork.com/house-buyers-bridgeport-connecticut/,Non-Carrot,33.0,3670.511,6209.373,8210.03,13439.091,3146.762,0.0
https://homevisorscollective.com/sell-my-house-fast-in-stratford-downtown/,Non-Carrot,74.0,3451.062,3478.428,5101.095,4212.224,63.949,0.021
https://highestcashoffer.com/connecticut/stratford/,Non-Carrot,52.0,2303.018,3634.033,3301.029,15101.304,2172.5,0.181
https://www.freedomhousebuyer.com/sell-your-house-cash-in-norwalk-ct/,Non-Carrot,24.0,3931.086,10366.305,7523.489,34032.076,3250.5,0.146
https://www.housebuyernetwork.com/house-buyers-stamford-connecticut/,Non-Carrot,29.0,3743.514,5767.727,7227.522,13494.867,2855.495,0.142
https://www.homelight.com/council-bluffs-ia/sell-house-fast,Non-Carrot,16.0,5737.023,5737.023,6583.026,9073.279,1049.5,0.808
https://www.sellmyhousefast.com/we-buy-houses-norwalk-connecticut/,Non-Carrot,42.0,2559.307,5842.441,3826.055,12576.566,3411.265,0.189
https://hellinghomes.com/we-buy-houses-in-council-bluffs-ia/,Non-Carrot,88.0,1801.058,2099.594,2926.102,6730.246,294.0,0.001
https://www.homevestors.com/worcester/,Non-Carrot,52.0,2186.647,2839.412,4893.012,9874.852,2059.5,0.0
https://hebererhomes.com/we-buy-houses-council-bluffs-ia/,Non-Carrot,93.0,1381.0,2092.85,1670.0,2035.05,307.0,0.0
https://sellmyhouseomahane.com/,Non-Carrot,70.0,2891.304,3634.958,7501.0,5010.2,51.5,0.002
https://www.sellmyhousefast.com/we-buy-houses-stamford-connecticut/,Non-Carrot,38.0,2588.299,15705.712,3601.022,12490.959,3708.0,0.189
https://dealmakerproperties.com/sell-my-house-fast-stratford-ct/,Non-Carrot,27.0,3601.058,6538.696,7426.126,22482.187,3281.0,0.164
https://hellinghomes.com/,Non-Carrot,92.0,1801.049,1801.049,3151.093,6148.332,94.5,0.007
https://www.bestpricehomebuying.com/,Non-Carrot,37.0,4719.15,4765.326,19006.974,20917.785,1641.0,0.022
https://myersandmyersrealestate.com/sell-my-house-fast-albuquerque-we-buy-albuquerque-houses/,Non-Carrot,77.0,2017.009,3934.541,5327.521,2017.009,0.0,0.051
https://www.biggerequity.com/connecticut/stamford/,Non-Carrot,36.0,2855.725,6838.281,10351.097,20798.355,1961.0,0.001
https://www.houzeo.com/blog/companies-that-buy-houses-for-cash-in-omaha-ne/,Non-Carrot,72.0,1654.702,1654.702,2705.702,1768.355,45.0,0.776
https://www.sellmyhousefast.com/we-buy-houses-worcester-massachusetts/,Non-Carrot,46.0,2589.359,5913.466,3602.035,13703.144,4016.042,0.141
https://www.houzeo.com/blog/companies-that-buy-houses-for-cash-in-new-mexico/,Non-Carrot,71.0,1654.696,1654.696,2734.696,1654.696,0.0,1.01
https://www.housebuyernetwork.com/house-buyers-worcester-massachusetts/,Non-Carrot,33.0,3793.506,6379.831,8232.514,14165.104,3784.5,0.0
https://asapcashhomebuyers.com/iowa/council-bluffs/,Non-Carrot,42.0,2555.717,7194.22,4801.104,27188.399,6590.988,0.042
https://newagainhouses.com/locations/sc/anderson,Non-Carrot,56.0,4060.769,4060.769,11487.176,9159.689,372.0,0.018
https://abqpropertybuyers.com/,Non-Carrot,51.0,2814.033,3636.666,5551.072,12713.865,1069.5,0.026
https://www.webuyuglyhouses.com/albuquerque/,Non-Carrot,51.0,1351.004,3905.523,5623.003,12748.792,1470.0,0.003
https://www.homelight.com/blog/we-buy-houses-anderson-sc/,Non-Carrot,98.0,1817.505,1817.505,1967.505,1817.505,0.0,0.056
https://webuyhousesinalbuquerque.org/,Non-Carrot,48.0,1019.0,9527.356,2851.0,2321.6,944.0,0.343
https://listwithclever.com/real-estate-blog/we-buy-houses-for-cash-in-anderson-sc/,Non-Carrot,73.0,1651.019,4080.561,2401.029,8471.611,1019.5,0.0
https://highdesertpropertysolutions.com/,Non-Carrot,35.0,4087.0,5344.328,11702.001,12772.952,2214.5,0.016
https://cashforhomesabq.com/,Non-Carrot,28.0,9151.033,9151.033,16687.83,17158.31,2261.25,0.044
https://www.houzeo.com/blog/best-companies-that-buy-houses-for-cash-in-greenville-sc/,Non-Carrot,71.0,1654.701,1654.701,2734.701,2734.701,0.0,1.017
https://www.sellmyhousefast.com/we-buy-houses-council-bluffs-iowa/,Non-Carrot,47.0,2588.302,8178.057,3751.036,14512.926,5100.5,0.019
https://sellhouseupstate.com/where-we-buy-houses/anderson/,Non-Carrot,60.0,2857.272,6715.277,5101.034,9709.566,299.0,0.114
https://newagainhouses.com/locations/sc/greenville,Non-Carrot,51.0,3990.569,3990.569,5297.184,9460.582,885.029,0.001
https://www.homevestors.com/asheville/,Non-Carrot,53.0,1651.009,3276.59,9033.423,8921.186,918.0,0.0
https://highestcashoffer.com/south-carolina/easley-sc/,Non-Carrot,51.0,2318.516,4937.514,3967.02,16744.663,6474.0,0.012
https://sellmyhousefastgsap.com/we-buy-houses-anderson/,Non-Carrot,12.0,3451.509,12082.699,10876.532,32409.663,5042.0,0.339
https://sellhouseupstate.com/where-we-buy-houses/easley/,Non-Carrot,50.0,3601.037,4885.42,9901.109,11765.077,432.0,0.114
https://www.sellmyhousefast.com/we-buy-houses-anderson-south-carolina/,Non-Carrot,39.0,2589.3,7267.353,3827.035,13305.304,3876.205,0.189
https://www.housebuyernetwork.com/house-buyers-easley-south-carolina/,Non-Carrot,35.0,3645.506,5497.016,8095.017,13701.173,2952.756,0.0
https://webuygreenvilleproperties.com/how-we-buy-houses/,Non-Carrot,50.0,2707.487,4454.178,5101.279,8119.423,1141.087,0.066
https://sellhouseupstate.com/where-we-buy-houses/greenville/,Non-Carrot,47.0,3601.073,4851.747,10200.218,11888.651,557.5,0.114
https://www.houzeo.com/blog/how-to-sell-my-house-fast-bakersfield-ca/,Non-Carrot,71.0,1655.703,1655.703,2706.703,1655.703,0.0,1.012
https://www.webuyuglyhouses.com/south-carolina/,Non-Carrot,51.0,1651.012,2620.144,3001.025,11317.894,778.0,0.789
https://www.houzeo.com/blog/companies-that-buy-houses-for-cash-in-bakersfield-ca/,Non-Carrot,71.0,1654.703,1654.703,2734.703,1654.703,0.0,1.02
https://bluewestinvestments.com/,Non-Carrot,39.0,2102.023,3025.569,3452.01,14728.446,1856.5,0.64
https://www.sellmyhousefast.com/we-buy-houses-albuquerque-new-mexico/,Non-Carrot,47.0,2559.304,8415.091,3751.043,22472.309,7090.501,0.019
https://www.sellmyhousefast.com/we-buy-houses-easley-south-carolina/,Non-Carrot,36.0,2564.683,15609.131,3751.032,14418.161,4190.0,0.2
https://sellmyhousefastgsap.com/,Non-Carrot,16.0,2610.015,10605.889,16356.124,34000.814,7559.99,0.317
https://sellmyhousefastgsap.com/we-buy-houses-easley/,Non-Carrot,19.0,3151.032,10974.711,19951.218,34319.438,11036.741,0.23
https://www.cashforkeyskern.com/,Non-Carrot,30.0,3109.729,5974.125,16625.88,19547.038,2925.0,0.141
https://www.webuyuglyhouses.com/bakersfield-ca/,Non-Carrot,49.0,2101.006,4253.671,5251.018,13058.642,1931.0,0.0
https://www.webuyalbany.com/,Non-Carrot,30.0,3340.184,10900.575,30608.888,48111.944,6810.5,0.004
http://www.chrisandginabuyhouses.com/,Non-Carrot,35.0,3773.021,5141.444,14290.116,18438.422,3186.992,0.01
https://www.sellmyhousefast.com/we-buy-houses-greenville-south-carolina/,Non-Carrot,42.0,2559.304,5663.723,3751.038,19591.844,5603.541,0.189
https://www.electriccitycommercialgroup.com/sell-your-house-fast/,Non-Carrot,54.0,3048.742,3048.742,4453.718,9522.752,1257.5,0.0
https://www.albanyhousehunters.com/,Non-Carrot,71.0,3035.703,6399.3,4352.046,5199.553,105.5,0.086
https://www.webuyuglyhouses.com/albany-ny/,Non-Carrot,48.0,1802.017,4049.074,8794.714,11577.309,1264.5,0.0
https://housecashin.com/sc/,Non-Carrot,18.0,2734.711,7562.103,13759.131,15521.839,2945.497,0.339
https://www.homevestors.com/albany-ny/,Non-Carrot,45.0,2987.205,3714.677,8939.705,8958.841,1213.5,0.0
https://signaturehomebuyers.net/,Non-Carrot,59.0,3607.023,6505.539,11572.119,11014.108,188.5,0.001
https://www.albanyhousehunters.com/we-buy-houses-schenectady-ny/,Non-Carrot,64.0,2707.712,5757.236,2707.712,8115.956,1079.0,0.056
https://leavethekey.com/ny/albany/,Non-Carrot,33.0,2852.023,10348.213,7208.047,57980.798,16305.99,0.01
https://www.sellmyhousefast.com/we-buy-houses-albany-new-york/,Non-Carrot,49.0,2560.3,5307.805,3676.03,13252.14,3655.686,0.116
https://simplysoldre.com/locations/new-york/schenectady/,Non-Carrot,70.0,1356.0,2107.212,3976.002,2894.9,686.0,0.0
https://www.albanyhousehunters.com/we-buy-houses/,Non-Carrot,78.0,2707.713,3508.841,2707.713,8203.706,506.0,0.057
https://asapcashhomebuyers.com/new-york/schenectady/,Non-Carrot,41.0,2555.238,6092.514,5551.06,29887.501,8480.987,0.003
https://www.facebook.com/sellmyhousefastgsap/,Non-Carrot,71.0,3506.096,4157.78,4411.491,7159.443,254.0,0.0
https://highestcashoffer.com/new-york/troy-ny/,Non-Carrot,61.0,2300.017,3046.862,3151.027,13107.39,3242.093,0.012
https://signaturehomebuyers.com/cash-for-home-in-albany/,Non-Carrot,29.0,7126.048,11048.067,9751.066,18444.394,1699.0,0.039
https://www.houzeo.com/blog/companies-that-buy-houses-for-cash-in-knoxville-tn/,Non-Carrot,92.0,2705.705,2705.705,2705.705,2988.02,38.5,0.017
https://www.houzeo.com/blog/how-to-sell-my-house-fast-knoxville-tn/,Non-Carrot,71.0,1654.704,1654.704,2705.704,1654.704,0.0,1.007
https://www.housebuyernetwork.com/house-buyers-schenectady-new-york/,Non-Carrot,30.0,3705.008,11783.691,7729.014,13213.713,3081.503,0.0
https://signaturehomebuyers.com/cash-for-home-schenectady/,Non-Carrot,30.0,6376.095,7861.996,9076.137,18410.315,1862.5,0.023
https://cashofferfaster.com/we-buy-houses-schenectady-troy-new-york/,Non-Carrot,30.0,3451.039,6808.699,9525.108,18011.187,1216.5,0.182
https://www.reliable518.com/cash-for-homes-capital-district-new-york,Non-Carrot,63.0,2185.049,3704.982,3822.008,11692.054,973.5,0.035
https://www.homelight.com/troy-ny/sell-house-fast,Non-Carrot,38.0,3954.706,5243.739,6793.022,9100.124,1454.5,0.089
https://relianthomebuyerstn.com/,Non-Carrot,45.0,2855.986,6500.49,11251.231,17347.017,822.5,0.012
https://www.nexushomebuyers.com/tn/knoxville,Non-Carrot,86.0,1626.0,1626.0,2701.0,3288.5,390.5,0.0
https://newagainhouses.com/locations/tn/knoxville,Non-Carrot,51.0,4060.34,4306.514,14515.03,18787.636,539.0,0.001
https://www.sellmyhousefast.com/we-buy-houses-schenectady-new-york/,Non-Carrot,53.0,2588.303,5187.951,3601.035,17872.321,4898.5,0.019
https://www.sellmyhousefastrgv.com/sell-my-house-fast-edinburg-tx.html,Non-Carrot,40.0,4654.107,6960.081,13726.176,13739.179,786.5,0.042
https://asapcashhomebuyers.com/new-york/troy/,Non-Carrot,42.0,2555.23,6951.363,4801.164,31058.014,10131.487,0.022
https://signaturehomebuyers.com/,Non-Carrot,28.0,6376.055,7505.374,11926.104,20697.919,3057.999,0.042
https://www.webuyhousesmissiontx.com/,Non-Carrot,65.0,3486.234,3486.234,9336.996,7275.328,152.5,0.061
https://www.webuyhousesmcallentexas.com/,Non-Carrot,55.0,3672.405,4898.924,5852.004,8642.391,499.5,0.063
https://asapcashhomebuyers.com/texas/edinburg/,Non-Carrot,43.0,2555.216,5933.685,4876.049,29951.873,8768.989,0.003
https://homevisorscollective.com/sell-my-house-fast-in-milford-city/,Non-Carrot,77.0,2857.528,2857.528,4501.07,4188.163,166.0,0.021
https://www.housebuyernetwork.com/house-buyers-edinburg-texas/,Non-Carrot,29.0,3801.507,11855.347,8160.52,13456.534,3269.5,0.0
https://www.biggerequity.com/texas/edinburg/,Non-Carrot,36.0,2855.734,7926.111,10126.074,20253.076,1748.0,0.004
https://asapcashhomebuyers.com/texas/mcallen/,Non-Carrot,40.0,2585.215,6639.278,5551.063,28475.454,6532.493,0.003
https://www.zee-holdings.com/milford/,Non-Carrot,0.0,,,,,,
https://www.homelight.com/new-haven-ct/sell-house-fast,Non-Carrot,20.0,3698.21,5424.175,6467.1,8892.714,1059.5,0.808
https://asapcashhomebuyers.com/texas/mission/,Non-Carrot,43.0,2556.236,6537.457,4801.247,29038.535,7984.783,0.003
https://www.homelight.com/mission-tx/sell-house-fast,Non-Carrot,32.0,3986.456,7739.604,6893.52,9028.723,1875.0,0.089
https://www.sellmyhousefast.com/we-buy-houses-mcallen-texas/,Non-Carrot,40.0,2559.3,6859.104,3751.026,13647.18,3722.204,0.189
https://www.sellmyhousefast.com/we-buy-houses-milford-connecticut/,Non-Carrot,42.0,2559.301,4875.82,3601.028,13026.136,3482.5,0.238
https://www.biggerequity.com/texas/mcallen/,Non-Carrot,37.0,2706.231,5831.594,11476.11,21412.473,3119.276,0.02
https://www.getfairhomeoffers.com/we-buy-houses-oxnard-ca/,Non-Carrot,58.0,3060.57,3060.57,4430.351,10012.289,935.0,0.0
https://ohanalegacyproperties.com/we-buy-houses-in-mission-tx/,Non-Carrot,33.0,6312.767,7914.207,11787.783,22882.211,1340.5,0.001
https://www.homelight.com/milford-ct/sell-house-fast,Non-Carrot,11.0,5892.007,5892.007,6880.008,9195.012,1697.5,0.808
https://www.sellmyhousefast.com/we-buy-houses-edinburg-texas/,Non-Carrot,46.0,2589.302,10243.187,3677.039,14308.959,4722.669,0.067
https://www.homego.com/sell-your-home/camarillo-ca/,Non-Carrot,50.0,1351.009,1455.912,7651.06,8764.065,1390.003,0.025
https://asapcashhomebuyers.com/connecticut/milford/,Non-Carrot,45.0,2585.297,5871.634,4651.075,28584.734,6522.988,0.022
https://www.sellmyhouse7.com/we-buy-houses-ct/new-haven,Non-Carrot,48.0,3231.794,3231.794,4486.52,7729.985,670.211,0.253
https://www.biggerequity.com/texas/mission/,Non-Carrot,37.0,2705.731,6193.635,11251.123,21360.006,2512.5,0.026
https://www.sellmyhousefast.com/we-buy-houses-new-haven-connecticut/,Non-Carrot,47.0,2617.301,5763.852,3526.022,15687.327,4757.026,0.141
https://sdhouseguys.com/sell-my-house-fast-oxnard/,Non-Carrot,82.0,2126.016,2126.016,4153.008,2126.016,0.0,0.086
https://www.sellforcashfast.org/we-buy-houses-in-oxnard-california,Non-Carrot,44.0,3161.995,3721.44,6561.778,13051.168,1548.5,0.051
https://www.homelight.com/camarillo-ca/sell-house-fast,Non-Carrot,10.0,5879.016,7666.936,6862.518,9138.52,1633.0,0.808
https://www.freedomhousebuyer.com/sell-your-house-cash-in-new-haven-ct/,Non-Carrot,24.0,3902.123,9996.385,6751.31,35034.562,6133.406,0.146
https://www.sellersadvantage.com/ca/sell-my-house-fast-ventura/,Non-Carrot,94.0,2102.0,2102.0,2177.0,2102.0,0.0,0.111
https://www.homevestors.com/ventura/,Non-Carrot,62.0,2105.209,2445.595,5620.536,8986.938,621.5,0.0
https://www.sellmyhousefast.com/we-buy-houses-camarillo-california/,Non-Carrot,42.0,2559.302,5357.755,3826.041,13916.736,4001.705,0.189
https://www.webuyuglyhouses.com/ventura/,Non-Carrot,64.0,1953.014,2847.408,3903.03,9907.864,1061.5,0.0
https://www.biggerequity.com/california/oxnard/,Non-Carrot,38.0,2855.745,5663.099,10126.074,21126.779,2105.5,0.02
https://www.housebuyernetwork.com/house-buyers-oxnard-california/,Non-Carrot,32.0,3182.505,10829.041,7233.505,13126.852,3501.755,0.0
https://www.sellmyhousefast.com/we-buy-houses-oxnard-california/,Non-Carrot,38.0,2588.304,6250.38,3826.04,11833.123,3190.044,0.238
https://www.housebuyernetwork.com/house-buyers-camarillo-california/,Non-Carrot,29.0,3925.514,10540.03,8465.03,16240.063,6842.998,0.0
https://www.homelight.com/thousand-oaks-ca/sell-house-fast,Non-Carrot,17.0,3687.713,4707.798,6716.548,9102.251,1537.0,0.808
https://www.homego.com/sell-your-home/thousand-oaks-ca/,Non-Carrot,60.0,1257.457,3425.135,3555.578,10533.466,3618.999,0.0
https://asapcashhomebuyers.com/california/oxnard/,Non-Carrot,42.0,2556.213,7621.855,4801.05,27843.592,7532.793,0.022
https://www.houzeo.com/blog/how-to-sell-my-house-fast-el-paso-tx/,Non-Carrot,71.0,1654.709,1654.709,2705.709,1654.709,0.0,1.004
https://www.biggerequity.com/california/camarillo/,Non-Carrot,36.0,2706.315,5885.528,10801.109,23832.363,5645.5,0.026
https://www.hudsonwesthomes.com/,Carrot,62.0,2838.377,2838.377,4504.549,8946.298,694.999,0.0
https://asapcashhomebuyers.com/california/thousand-oaks/,Non-Carrot,43.0,2555.721,6551.772,4876.063,28274.121,7345.489,0.004
https://www.homelight.com/blog/we-buy-houses-el-paso-tx/,Non-Carrot,71.0,3762.006,3762.006,5412.006,3762.006,0.0,0.053
https://prospectgroup.net/sell-my-house-fast-thousand-oaks/,Non-Carrot,42.0,4951.033,5868.578,6301.043,14930.942,925.498,0.042
https://www.sellmyhousefast.com/we-buy-houses-thousand-oaks-california/,Non-Carrot,49.0,2559.302,6366.473,3826.041,14455.587,4572.205,0.019
https://www.stralahomes.com/sell-your-house-fast-in-jersey-city-nj/,Carrot,49.0,3251.706,3251.706,6671.043,9804.74,517.0,0.179
https://www.housebuyernetwork.com/house-buyers-thousand-oaks-california/,Non-Carrot,29.0,3808.508,12330.843,8322.518,13279.012,3301.0,0.0
https://www.gardenstatecashhomes.com/we-buy-houses-lakewood-nj/,Carrot,57.0,2910.184,2967.339,5553.531,9104.642,684.5,0.0
https://www.househeroes.com/sell-my-house-fast-jersey-city/,Carrot,64.0,1992.025,3891.949,3185.863,11056.028,1280.991,0.068
https://www.sellmyhousefast.com/we-buy-houses-ventura-california/,Non-Carrot,50.0,2559.302,6665.224,3601.041,22525.857,7185.0,0.067
https://www.sellmyphillyhouse.com/we-buy-houses-jersey-city-new-jersey/,Carrot,56.0,2884.672,3492.637,4353.008,14085.061,1101.5,0.028
https://cashforhomeselpaso.com/,Non-Carrot,56.0,2952.238,16598.459,5551.491,6606.54,382.0,0.0
https://webuyhouses.com/NJ/Lakewood/,Carrot,70.0,1549.394,2622.194,6117.615,11425.69,332.0,0.011
https://victoryhomebuyers.com/locations/el-paso-tx/,Non-Carrot,30.0,4951.154,10678.92,19704.639,20899.264,1673.0,0.018
https://www.freedomnowhomebuyers.com/sell-my-house-fast-in-lakewood-nj/,Carrot,69.0,2881.267,2881.267,4073.023,7257.043,454.0,0.076
https://www.heydayhomebuyers.com/sell-my-house-lakewood-nj/,Carrot,53.0,2947.713,2947.713,3828.031,10015.329,1366.5,0.138
https://www.webuynjrealestate.com/area-served/we-buy-houses-ocean-county-new-jersey-sell-your-house-fast-for-cash/we-buy-houses-lakewood-township-new-jersey-sell-your-house-fast-for-cash/,Carrot,54.0,2869.242,4315.873,4803.013,12237.459,925.5,0.0
https://www.gardenstatecashhomes.com/newark-nj/,Carrot,49.0,2854.845,2854.845,6528.096,14345.342,1139.5,0.0
https://www.homesolutionnj.com/,Carrot,76.0,2844.81,2844.81,3752.045,6250.351,278.5,0.09
https://www.elpasocashhomebuyers.com/,Non-Carrot,0.0,,,,,,
https://www.iwillbuyyourhouseforcash.com/newbrunswicknewjersey/,Carrot,55.0,2841.655,2841.655,7495.015,10427.515,629.0,0.032
https://www.iwillbuyyourhouseforcash.com/sell-house-in-lakewood-new-jersey/,Carrot,59.0,2890.981,2890.981,3492.016,11574.613,1805.0,0.021
https://webuyhouses.com/NJ/New_Brunswick/,Carrot,74.0,1055.497,2935.804,5771.379,10938.823,232.0,0.004
https://www.swifthomebuyers.co/we-buy-houses-new-brunswick-nj/,Carrot,68.0,2847.209,3308.314,4652.016,10057.538,409.0,0.0
https://www.sellmyphillyhouse.com/we-buy-houses-newark-new-jersey/,Carrot,58.0,2867.54,3986.087,4427.01,14854.292,896.525,0.028
https://www.gardenstatecashhomes.com/we-buy-houses-new-brunswick-nj/,Carrot,47.0,2853.645,2867.014,6172.023,14092.891,1366.148,0.0
https://www.fairofferny.com/sell-your-house-quickly-in-white-plains-new-york/,Carrot,59.0,1919.023,3271.001,9379.735,13486.255,557.604,0.015
https://www.asapcashoffer.com/sell-my-house-fast-white-plains-ny/,Carrot,77.0,1953.011,3509.583,3453.018,11478.498,454.5,0.045
https://www.sellmyphillyhouse.com/we-buy-houses-new-brunswick-new-jersey/,Carrot,60.0,2868.141,3297.458,4578.01,14677.144,733.5,0.017
https://www.fairofferny.com/,Carrot,45.0,1984.524,4071.709,9135.01,15555.112,1604.0,0.015
https://www.chuckandjennbuyhomes.com/sell-house-fast-in-anaheim/,Carrot,67.0,2842.359,2842.359,3827.032,9052.892,648.0,0.03
https://www.soldtoday.com/we-buy-houses-fast-new-york/,Carrot,37.0,2889.726,4868.513,13990.043,14271.044,2281.5,0.088
https://www.everriseproperty.com/sell-my-house-fast-arcadia-ca/,Carrot,53.0,2936.02,3425.447,8666.04,7942.387,645.0,0.028
https://www.iwillbuyyourhouseforcash.com/sell-house-in-newark-new-jersey/,Carrot,57.0,2889.078,2917.815,3795.009,11516.61,1724.5,0.021
https://www.zillow.com/profile/thousandoaksbuyers,Non-Carrot,38.0,5103.17,5103.17,5253.177,20233.411,3698.0,0.011
https://www.cashofferplease.com/sell-my-house-fast-in-anaheim-ca/,Carrot,61.0,2877.674,3272.54,6347.014,11269.267,438.0,0.0
https://www.housemaxvalue.com/we-buy-houses-carson-ca-sell-your-house-carson-ca-real-estate/,Carrot,82.0,2835.947,2835.947,3505.548,5328.555,210.0,0.0
https://www.guaranteedsoldtoday.com/sell-house-fast-in-arcadia/,Carrot,65.0,2858.273,2858.273,4352.055,7848.415,585.0,0.008
https://www.iwillbuyyourhouseforcash.com/sell-house-in-new-brunswick-new-jersey/,Carrot,64.0,2877.751,3126.728,3725.04,11089.863,855.0,0.0
https://www.caprobateinfo.com/sell-house-fast-in-arcadia-2/,Carrot,64.0,2890.334,2890.334,4578.59,7981.11,578.5,0.014
https://www.prestigehomebuyers.co/we-buy-houses-white-plains-ny/,Carrot,50.0,3302.03,3635.823,4352.041,12432.989,854.495,0.181
https://www.cashofferplease.com/sell-my-house-fast-in-arcadia-ca/,Carrot,48.0,3035.393,3254.142,6332.029,11660.382,1101.5,0.0
https://www.solidoffers.com/sell-my-house-fast-texas/sell-my-house-fast-el-paso-tx/,Non-Carrot,54.0,1951.018,10754.217,2927.03,20529.633,5850.49,0.001
